trans_id,account_id,date,type,operation,amount,balance,k_symbol,bank,account
394205,1339,1998-06-14,VYDAJ,VYBER,10200,50261,NULL,NULL,NULL
394206,1339,1998-08-11,VYDAJ,VYBER,1500,24871,NULL,NULL,NULL
394209,1339,1998-12-08,VYDAJ,VYBER,4500,45512,NULL,NULL,NULL
394227,1339,1998-05-31,VYDAJ,VYBER,15,52466,SLUZBY,NULL,NULL
394228,1339,1998-06-30,VYDAJ,VYBER,15,82151,SLUZBY,NULL,NULL
394229,1339,1998-07-31,VYDAJ,VYBER,15,26371,SLUZBY,NULL,NULL
394230,1339,1998-08-31,VYDAJ,VYBER,15,14462,SLUZBY,NULL,NULL
394231,1339,1998-09-30,VYDAJ,VYBER,15,48974,SLUZBY,NULL,NULL
394232,1339,1998-10-31,VYDAJ,VYBER,15,27761,SLUZBY,NULL,NULL
394233,1339,1998-11-30,VYDAJ,VYBER,15,34370,SLUZBY,NULL,NULL
394239,1339,1998-01-02,VYDAJ,VYBER,4500,16221,NULL,NULL,NULL
394240,1339,1998-02-01,VYDAJ,VYBER,17600,26498,NULL,NULL,NULL
394241,1339,1998-03-03,VYDAJ,VYBER,21300,24539,NULL,NULL,NULL
394242,1339,1998-04-02,VYDAJ,VYBER,18600,25078,NULL,NULL,NULL
394243,1339,1998-05-02,VYDAJ,VYBER,8500,16759,NULL,NULL,NULL
394244,1339,1998-06-01,VYDAJ,VYBER,25300,27166,NULL,NULL,NULL
394245,1339,1998-07-01,VYDAJ,VYBER,35100,47051,NULL,NULL,NULL
394246,1339,1998-07-31,VYDAJ,VYBER,21000,26386,NULL,NULL,NULL
394247,1339,1998-08-30,VYDAJ,VYBER,8200,14371,NULL,NULL,NULL
394248,1339,1998-09-29,VYDAJ,VYBER,54500,48802,NULL,NULL,NULL
394249,1339,1998-10-29,VYDAJ,VYBER,21400,27574,NULL,NULL,NULL
394250,1339,1998-11-28,VYDAJ,VYBER,31200,34174,NULL,NULL,NULL
394279,1340,1998-01-10,PRIJEM,"PREVOD Z UCTU",3944,28111,NULL,YZ,57563352
394280,1340,1998-02-10,PRIJEM,"PREVOD Z UCTU",3944,30557,NULL,YZ,57563352
394281,1340,1998-03-10,PRIJEM,"PREVOD Z UCTU",3944,28010,NULL,YZ,57563352
394282,1340,1998-04-10,PRIJEM,"PREVOD Z UCTU",3944,25943,NULL,YZ,57563352
394283,1340,1998-05-10,PRIJEM,"PREVOD Z UCTU",3944,26060,NULL,YZ,57563352
394284,1340,1998-06-10,PRIJEM,"PREVOD Z UCTU",3944,25368,NULL,YZ,57563352
394285,1340,1998-07-10,PRIJEM,"PREVOD Z UCTU",3944,24785,NULL,YZ,57563352
394286,1340,1998-08-10,PRIJEM,"PREVOD Z UCTU",3944,24398,NULL,YZ,57563352
394287,1340,1998-09-10,PRIJEM,"PREVOD Z UCTU",3944,20103,NULL,YZ,57563352
394288,1340,1998-10-10,PRIJEM,"PREVOD Z UCTU",3944,19895,NULL,YZ,57563352
394289,1340,1998-11-10,PRIJEM,"PREVOD Z UCTU",3944,19376,NULL,YZ,57563352
394290,1340,1998-12-10,PRIJEM,"PREVOD Z UCTU",3944,24371,NULL,YZ,57563352
394305,1340,1998-03-12,VYDAJ,"PREVOD NA UCET",818,26072,SIPO,KL,25240075
394306,1340,1998-04-12,VYDAJ,"PREVOD NA UCET",818,25125,SIPO,KL,25240075
394307,1340,1998-05-12,VYDAJ,"PREVOD NA UCET",818,24122,SIPO,KL,25240075
394308,1340,1998-06-12,VYDAJ,"PREVOD NA UCET",818,23430,SIPO,KL,25240075
394309,1340,1998-07-12,VYDAJ,"PREVOD NA UCET",818,23967,SIPO,KL,25240075
394310,1340,1998-08-12,VYDAJ,"PREVOD NA UCET",818,23580,SIPO,KL,25240075
394311,1340,1998-09-12,VYDAJ,"PREVOD NA UCET",818,19285,SIPO,KL,25240075
394312,1340,1998-10-12,VYDAJ,"PREVOD NA UCET",818,19077,SIPO,KL,25240075
394313,1340,1998-11-12,VYDAJ,"PREVOD NA UCET",818,18558,SIPO,KL,25240075
394314,1340,1998-12-12,VYDAJ,"PREVOD NA UCET",818,23553,SIPO,KL,25240075
394330,1340,1998-04-07,VYDAJ,"PREVOD NA UCET",472,21999," ",CD,67103540
394331,1340,1998-05-07,VYDAJ,"PREVOD NA UCET",472,22116," ",CD,67103540
394332,1340,1998-06-07,VYDAJ,"PREVOD NA UCET",472,21424," ",CD,67103540
394333,1340,1998-07-07,VYDAJ,"PREVOD NA UCET",472,20841," ",CD,67103540
394334,1340,1998-08-07,VYDAJ,"PREVOD NA UCET",472,20454," ",CD,67103540
394335,1340,1998-09-07,VYDAJ,"PREVOD NA UCET",472,16159," ",CD,67103540
394336,1340,1998-10-07,VYDAJ,"PREVOD NA UCET",472,15951," ",CD,67103540
394337,1340,1998-11-07,VYDAJ,"PREVOD NA UCET",472,15432," ",CD,67103540
394338,1340,1998-12-07,VYDAJ,"PREVOD NA UCET",472,20427," ",CD,67103540
394353,1340,1998-03-12,VYDAJ,"PREVOD NA UCET",1120,26890,POJISTNE,GH,64112800
394354,1340,1998-04-12,VYDAJ,"PREVOD NA UCET",1120,24005,POJISTNE,GH,64112800
394355,1340,1998-05-12,VYDAJ,"PREVOD NA UCET",1120,24940,POJISTNE,GH,64112800
394356,1340,1998-06-12,VYDAJ,"PREVOD NA UCET",1120,24248,POJISTNE,GH,64112800
394357,1340,1998-07-12,VYDAJ,"PREVOD NA UCET",1120,22847,POJISTNE,GH,64112800
394358,1340,1998-08-12,VYDAJ,"PREVOD NA UCET",1120,22460,POJISTNE,GH,64112800
394359,1340,1998-09-12,VYDAJ,"PREVOD NA UCET",1120,18165,POJISTNE,GH,64112800
394360,1340,1998-10-12,VYDAJ,"PREVOD NA UCET",1120,17387,POJISTNE,GH,64112800
394361,1340,1998-11-12,VYDAJ,"PREVOD NA UCET",1120,17438,POJISTNE,GH,64112800
394362,1340,1998-12-12,VYDAJ,"PREVOD NA UCET",1120,22433,POJISTNE,GH,64112800
394364,1340,1998-06-02,VYDAJ,VYBER,2010,21896,NULL,NULL,NULL
394368,1340,1998-12-29,VYDAJ,VYBER,810,23423,NULL,NULL,NULL
394387,1340,1998-03-28,VYDAJ,VYBER,1140,22382,NULL,NULL,NULL
394388,1340,1998-10-12,VYDAJ,VYBER,570,18507,NULL,NULL,NULL
394389,1340,1998-10-31,VYDAJ,VYBER,1440,15919,NULL,NULL,NULL
394390,1340,1998-03-27,VYDAJ,VYBER,1350,23522,NULL,NULL,NULL
394406,1340,1998-03-31,VYDAJ,VYBER,15,22471,SLUZBY,NULL,NULL
394407,1340,1998-04-30,VYDAJ,VYBER,15,22588,SLUZBY,NULL,NULL
394408,1340,1998-05-31,VYDAJ,VYBER,15,23906,SLUZBY,NULL,NULL
394409,1340,1998-06-30,VYDAJ,VYBER,15,21313,SLUZBY,NULL,NULL
394410,1340,1998-07-31,VYDAJ,VYBER,15,20926,SLUZBY,NULL,NULL
394411,1340,1998-08-31,VYDAJ,VYBER,15,16631,SLUZBY,NULL,NULL
394412,1340,1998-09-30,VYDAJ,VYBER,15,16423,SLUZBY,NULL,NULL
394413,1340,1998-10-31,VYDAJ,VYBER,15,15904,SLUZBY,NULL,NULL
394414,1340,1998-11-30,VYDAJ,VYBER,15,20899,SLUZBY,NULL,NULL
394417,1340,1998-01-26,VYDAJ,VYBER,1600,26511,NULL,NULL,NULL
394418,1340,1998-02-25,VYDAJ,VYBER,6600,23957,NULL,NULL,NULL
394419,1340,1998-03-27,VYDAJ,VYBER,1200,24872,NULL,NULL,NULL
394420,1340,1998-04-26,VYDAJ,VYBER,1500,22505,NULL,NULL,NULL
394421,1340,1998-05-26,VYDAJ,VYBER,300,23822,NULL,NULL,NULL
394422,1340,1998-06-25,VYDAJ,VYBER,2200,21230,NULL,NULL,NULL
394423,1340,1998-07-25,VYDAJ,VYBER,2000,20847,NULL,NULL,NULL
394424,1340,1998-08-24,VYDAJ,VYBER,5900,16560,NULL,NULL,NULL
394425,1340,1998-09-23,VYDAJ,VYBER,1800,16365,NULL,NULL,NULL
394426,1340,1998-10-23,VYDAJ,VYBER,100,17287,NULL,NULL,NULL
394427,1340,1998-11-22,PRIJEM,VKLAD,3400,20838,NULL,NULL,NULL
394428,1340,1998-12-22,PRIJEM,VKLAD,1800,24233,NULL,NULL,NULL
394480,1341,1998-01-11,PRIJEM,"PREVOD Z UCTU",3147,18139,NULL,WX,62861180
394481,1341,1998-02-11,PRIJEM,"PREVOD Z UCTU",3147,16335,NULL,WX,62861180
394482,1341,1998-03-11,PRIJEM,"PREVOD Z UCTU",3147,17435,NULL,WX,62861180
394483,1341,1998-04-11,PRIJEM,"PREVOD Z UCTU",3147,18541,NULL,WX,62861180
394484,1341,1998-05-11,PRIJEM,"PREVOD Z UCTU",3147,19230,NULL,WX,62861180
394485,1341,1998-06-11,PRIJEM,"PREVOD Z UCTU",3147,18990,NULL,WX,62861180
394486,1341,1998-07-11,PRIJEM,"PREVOD Z UCTU",3147,16557,NULL,WX,62861180
394487,1341,1998-08-11,PRIJEM,"PREVOD Z UCTU",3147,17658,NULL,WX,62861180
394488,1341,1998-09-11,PRIJEM,"PREVOD Z UCTU",3147,18764,NULL,WX,62861180
394489,1341,1998-10-11,PRIJEM,"PREVOD Z UCTU",3147,19875,NULL,WX,62861180
394490,1341,1998-11-11,PRIJEM,"PREVOD Z UCTU",3147,20600,NULL,WX,62861180
394491,1341,1998-12-11,PRIJEM,"PREVOD Z UCTU",3147,17515,NULL,WX,62861180
394528,1341,1998-01-08,VYDAJ,"PREVOD NA UCET",2098,17212,NULL,MN,57686775
394529,1341,1998-02-08,VYDAJ,"PREVOD NA UCET",2098,13188,NULL,MN,57686775
394530,1341,1998-03-08,VYDAJ,"PREVOD NA UCET",2098,14288,NULL,MN,57686775
394531,1341,1998-04-08,VYDAJ,"PREVOD NA UCET",2098,15394,NULL,MN,57686775
394532,1341,1998-05-08,VYDAJ,"PREVOD NA UCET",2098,16083,NULL,MN,57686775
394533,1341,1998-06-08,VYDAJ,"PREVOD NA UCET",2098,15843,NULL,MN,57686775
394534,1341,1998-07-08,VYDAJ,"PREVOD NA UCET",2098,13410,NULL,MN,57686775
394535,1341,1998-08-08,VYDAJ,"PREVOD NA UCET",2098,14511,NULL,MN,57686775
394536,1341,1998-09-08,VYDAJ,"PREVOD NA UCET",2098,15617,NULL,MN,57686775
394537,1341,1998-10-08,VYDAJ,"PREVOD NA UCET",2098,16728,NULL,MN,57686775
394538,1341,1998-11-08,VYDAJ,"PREVOD NA UCET",2098,17453,NULL,MN,57686775
394539,1341,1998-12-08,VYDAJ,"PREVOD NA UCET",2098,14368,NULL,MN,57686775
394543,1341,1998-06-22,VYDAJ,VYBER,3540,15450,NULL,NULL,NULL
394547,1341,1998-01-10,VYDAJ,VYBER,2220,14992,NULL,NULL,NULL
394570,1341,1998-01-07,VYDAJ,VYBER,450,19310,NULL,NULL,NULL
394571,1341,1998-01-13,VYDAJ,VYBER,180,16249,NULL,NULL,NULL
394572,1341,1998-01-30,VYDAJ,VYBER,660,15229,NULL,NULL,NULL
394573,1341,1998-01-13,VYDAJ,VYBER,840,16429,NULL,NULL,NULL
394574,1341,1998-01-12,VYDAJ,VYBER,870,17269,NULL,NULL,NULL
394575,1341,1998-01-28,VYDAJ,VYBER,360,15889,NULL,NULL,NULL
394594,1341,1998-11-21,VYDAJ,VYBER,270,20330,NULL,NULL,NULL
394595,1341,1998-11-05,VYDAJ,VYBER,390,19551,NULL,NULL,NULL
394596,1341,1998-11-29,VYDAJ,VYBER,1410,16400,NULL,NULL,NULL
394597,1341,1998-04-26,VYDAJ,VYBER,420,18121,NULL,NULL,NULL
394598,1341,1998-11-22,VYDAJ,VYBER,1230,19100,NULL,NULL,NULL
394599,1341,1998-05-13,VYDAJ,VYBER,1350,17880,NULL,NULL,NULL
394600,1341,1998-11-26,VYDAJ,VYBER,1290,17810,NULL,NULL,NULL
394638,1341,1998-01-31,VYDAJ,VYBER,15,15286,SLUZBY,NULL,NULL
394639,1341,1998-02-28,VYDAJ,VYBER,15,16386,SLUZBY,NULL,NULL
394640,1341,1998-03-31,VYDAJ,VYBER,15,17492,SLUZBY,NULL,NULL
394641,1341,1998-04-30,VYDAJ,VYBER,15,18181,SLUZBY,NULL,NULL
394642,1341,1998-05-31,VYDAJ,VYBER,15,17941,SLUZBY,NULL,NULL
394643,1341,1998-06-30,VYDAJ,VYBER,15,15508,SLUZBY,NULL,NULL
394644,1341,1998-07-31,VYDAJ,VYBER,15,16609,SLUZBY,NULL,NULL
394645,1341,1998-08-31,VYDAJ,VYBER,15,17715,SLUZBY,NULL,NULL
394646,1341,1998-09-30,VYDAJ,VYBER,15,18826,SLUZBY,NULL,NULL
394647,1341,1998-10-31,VYDAJ,VYBER,15,19941,SLUZBY,NULL,NULL
394648,1341,1998-11-30,VYDAJ,VYBER,15,16466,SLUZBY,NULL,NULL
394703,1342,1998-08-10,PRIJEM,VKLAD,47762,75323,NULL,NULL,NULL
394704,1342,1998-02-14,PRIJEM,VKLAD,18914,42506,NULL,NULL,NULL
394705,1342,1998-04-15,PRIJEM,VKLAD,10090,26621,NULL,NULL,NULL
394706,1342,1998-01-16,PRIJEM,VKLAD,5438,40825,NULL,NULL,NULL
394707,1342,1998-09-26,PRIJEM,VKLAD,28920,67211,NULL,NULL,NULL
394708,1342,1998-07-06,PRIJEM,VKLAD,40982,60220,NULL,NULL,NULL
394709,1342,1998-10-25,PRIJEM,VKLAD,43511,70325,NULL,NULL,NULL
394710,1342,1998-11-29,PRIJEM,VKLAD,34507,69308,NULL,NULL,NULL
394747,1342,1998-01-05,VYDAJ,"PREVOD NA UCET",2517,82963,SIPO,EF,75854611
394748,1342,1998-02-05,VYDAJ,"PREVOD NA UCET",2517,24103,SIPO,EF,75854611
394749,1342,1998-03-05,VYDAJ,"PREVOD NA UCET",2517,36452,SIPO,EF,75854611
394750,1342,1998-04-05,VYDAJ,"PREVOD NA UCET",2517,16507,SIPO,EF,75854611
394751,1342,1998-05-05,VYDAJ,"PREVOD NA UCET",2517,21657,SIPO,EF,75854611
394752,1342,1998-06-05,VYDAJ,"PREVOD NA UCET",2517,20350,SIPO,EF,75854611
394753,1342,1998-07-05,VYDAJ,"PREVOD NA UCET",2517,19238,SIPO,EF,75854611
394754,1342,1998-08-05,VYDAJ,"PREVOD NA UCET",2517,37472,SIPO,EF,75854611
394755,1342,1998-09-05,VYDAJ,"PREVOD NA UCET",2517,46267,SIPO,EF,75854611
394756,1342,1998-10-05,VYDAJ,"PREVOD NA UCET",2517,46087,SIPO,EF,75854611
394757,1342,1998-11-05,VYDAJ,"PREVOD NA UCET",2517,41577,SIPO,EF,75854611
394758,1342,1998-12-05,VYDAJ,"PREVOD NA UCET",2517,47060,SIPO,EF,75854611
394771,1342,1998-01-07,VYDAJ,"PREVOD NA UCET",1011,69652," ",ST,45400208
394772,1342,1998-02-07,VYDAJ,"PREVOD NA UCET",1011,23592," ",ST,45400208
394773,1342,1998-03-07,VYDAJ,"PREVOD NA UCET",1011,35441," ",ST,45400208
394774,1342,1998-04-07,VYDAJ,"PREVOD NA UCET",1011,20196," ",ST,45400208
394775,1342,1998-05-07,VYDAJ,"PREVOD NA UCET",1011,26446," ",ST,45400208
394776,1342,1998-06-07,VYDAJ,"PREVOD NA UCET",1011,25339," ",ST,45400208
394777,1342,1998-07-07,VYDAJ,"PREVOD NA UCET",1011,43509," ",ST,45400208
394778,1342,1998-08-07,VYDAJ,"PREVOD NA UCET",1011,27561," ",ST,45400208
394779,1342,1998-09-07,VYDAJ,"PREVOD NA UCET",1011,45256," ",ST,45400208
394780,1342,1998-10-07,VYDAJ,"PREVOD NA UCET",1011,30479," ",ST,45400208
394781,1342,1998-11-07,VYDAJ,"PREVOD NA UCET",1011,40566," ",ST,45400208
394782,1342,1998-12-07,VYDAJ,"PREVOD NA UCET",1011,46049," ",ST,45400208
394795,1342,1998-01-14,VYDAJ,"PREVOD NA UCET",3665,35387,POJISTNE,YZ,30762762
394796,1342,1998-02-14,VYDAJ,"PREVOD NA UCET",3665,38841,POJISTNE,YZ,30762762
394797,1342,1998-03-14,VYDAJ,"PREVOD NA UCET",3665,29176,POJISTNE,YZ,30762762
394798,1342,1998-04-14,VYDAJ,"PREVOD NA UCET",3665,16531,POJISTNE,YZ,30762762
394799,1342,1998-05-14,VYDAJ,"PREVOD NA UCET",3665,22781,POJISTNE,YZ,30762762
394800,1342,1998-06-14,VYDAJ,"PREVOD NA UCET",3665,21674,POJISTNE,YZ,30762762
394801,1342,1998-07-14,VYDAJ,"PREVOD NA UCET",3665,39844,POJISTNE,YZ,30762762
394802,1342,1998-08-14,VYDAJ,"PREVOD NA UCET",3665,71658,POJISTNE,YZ,30762762
394803,1342,1998-09-14,VYDAJ,"PREVOD NA UCET",3665,41591,POJISTNE,YZ,30762762
394804,1342,1998-10-14,VYDAJ,"PREVOD NA UCET",3665,26814,POJISTNE,YZ,30762762
394805,1342,1998-11-14,VYDAJ,"PREVOD NA UCET",3665,36901,POJISTNE,YZ,30762762
394806,1342,1998-12-14,VYDAJ,"PREVOD NA UCET",3665,36984,POJISTNE,YZ,30762762
394811,1342,1998-08-17,VYBER,VYBER,4507,67151,NULL,NULL,NULL
394813,1342,1998-05-01,VYBER,VYBER,2530,24174,NULL,NULL,NULL
394815,1342,1998-10-07,VYBER,VYBER,14597,31490,NULL,NULL,NULL
394817,1342,1998-03-23,VYBER,VYBER,10259,18917,NULL,NULL,NULL
394822,1342,1998-01-09,VYDAJ,VYBER,7800,39052,NULL,NULL,NULL
394824,1342,1998-12-08,VYDAJ,VYBER,5400,40649,NULL,NULL,NULL
394829,1342,1998-02-01,VYDAJ,VYBER,14400,26620,NULL,NULL,NULL
394830,1342,1998-09-21,VYDAJ,VYBER,3300,38291,NULL,NULL,NULL
394831,1342,1998-01-06,VYDAJ,VYBER,12300,70663,NULL,NULL,NULL
394832,1342,1998-11-22,VYDAJ,VYBER,2100,34801,NULL,NULL,NULL
394846,1342,1998-01-31,VYDAJ,VYBER,15,41020,SLUZBY,NULL,NULL
394847,1342,1998-02-28,VYDAJ,VYBER,15,38969,SLUZBY,NULL,NULL
394848,1342,1998-03-31,VYDAJ,VYBER,15,19024,SLUZBY,NULL,NULL
394849,1342,1998-04-30,VYDAJ,VYBER,15,26704,SLUZBY,NULL,NULL
394850,1342,1998-05-31,VYDAJ,VYBER,15,22867,SLUZBY,NULL,NULL
394851,1342,1998-06-30,VYDAJ,VYBER,15,21755,SLUZBY,NULL,NULL
394852,1342,1998-07-31,VYDAJ,VYBER,15,39989,SLUZBY,NULL,NULL
394853,1342,1998-08-31,VYDAJ,VYBER,15,67384,SLUZBY,NULL,NULL
394854,1342,1998-09-30,VYDAJ,VYBER,15,67404,SLUZBY,NULL,NULL
394855,1342,1998-10-31,VYDAJ,VYBER,15,70494,SLUZBY,NULL,NULL
394856,1342,1998-11-30,VYDAJ,VYBER,15,69477,SLUZBY,NULL,NULL
394859,1342,1998-01-07,VYDAJ,VYBER,22800,46852,NULL,NULL,NULL
394860,1342,1998-02-06,PRIJEM,VKLAD,500,24603,NULL,NULL,NULL
394861,1342,1998-03-08,VYDAJ,VYBER,2600,32841,NULL,NULL,NULL
394862,1342,1998-04-07,PRIJEM,VKLAD,4700,21207,NULL,NULL,NULL
394863,1342,1998-05-07,PRIJEM,VKLAD,5800,27457,NULL,NULL,NULL
394864,1342,1998-06-06,PRIJEM,VKLAD,6000,26350,NULL,NULL,NULL
394865,1342,1998-07-06,VYDAJ,VYBER,15700,44520,NULL,NULL,NULL
394866,1342,1998-08-05,VYDAJ,VYBER,8900,28572,NULL,NULL,NULL
394867,1342,1998-09-04,VYDAJ,VYBER,18600,48784,NULL,NULL,NULL
394868,1342,1998-10-04,VYDAJ,VYBER,18800,48604,NULL,NULL,NULL
394869,1342,1998-11-03,VYDAJ,VYBER,26400,44094,NULL,NULL,NULL
394870,1342,1998-12-03,VYDAJ,VYBER,19900,49577,NULL,NULL,NULL
395259,1344,1998-07-02,PRIJEM,VKLAD,22615,47008,NULL,NULL,NULL
395260,1344,1998-10-18,PRIJEM,VKLAD,40140,60213,NULL,NULL,NULL
395261,1344,1998-03-24,PRIJEM,VKLAD,10318,39807,NULL,NULL,NULL
395262,1344,1998-05-08,PRIJEM,VKLAD,11488,32482,NULL,NULL,NULL
395263,1344,1998-06-21,PRIJEM,VKLAD,40660,56328,NULL,NULL,NULL
395264,1344,1998-02-15,PRIJEM,VKLAD,43511,59084,NULL,NULL,NULL
395281,1344,1998-01-07,VYDAJ,VYBER,15600,29726,NULL,NULL,NULL
395305,1344,1998-01-09,VYDAJ,VYBER,5400,24326,NULL,NULL,NULL
395327,1344,1998-12-17,VYDAJ,VYBER,1800,25511,NULL,NULL,NULL
395365,1344,1998-01-31,VYDAJ,VYBER,100,24373,SLUZBY,NULL,NULL
395366,1344,1998-02-28,VYDAJ,VYBER,100,59089,SLUZBY,NULL,NULL
395367,1344,1998-03-31,VYDAJ,VYBER,100,39932,SLUZBY,NULL,NULL
395368,1344,1998-04-30,VYDAJ,VYBER,100,20994,SLUZBY,NULL,NULL
395369,1344,1998-05-31,VYDAJ,VYBER,100,32468,SLUZBY,NULL,NULL
395370,1344,1998-06-30,VYDAJ,VYBER,100,56293,SLUZBY,NULL,NULL
395371,1344,1998-07-31,VYDAJ,VYBER,100,20106,SLUZBY,NULL,NULL
395372,1344,1998-08-31,VYDAJ,VYBER,100,20006,SLUZBY,NULL,NULL
395373,1344,1998-09-30,VYDAJ,VYBER,100,20073,SLUZBY,NULL,NULL
395374,1344,1998-10-31,VYDAJ,VYBER,100,27299,SLUZBY,NULL,NULL
395375,1344,1998-11-30,VYDAJ,VYBER,100,27311,SLUZBY,NULL,NULL
395416,1344,1998-01-01,VYDAJ,VYBER,34600,45326,NULL,NULL,NULL
395417,1344,1998-01-31,VYDAJ,VYBER,8800,15573,NULL,NULL,NULL
395418,1344,1998-03-02,VYDAJ,VYBER,29600,29489,NULL,NULL,NULL
395419,1344,1998-04-01,VYDAJ,VYBER,19000,20932,NULL,NULL,NULL
395420,1344,1998-05-31,VYDAJ,VYBER,16800,15668,NULL,NULL,NULL
395421,1344,1998-06-30,VYDAJ,VYBER,31900,24393,NULL,NULL,NULL
395422,1344,1998-07-30,VYDAJ,VYBER,26900,20108,NULL,NULL,NULL
395423,1344,1998-10-28,VYDAJ,VYBER,32900,27313,NULL,NULL,NULL
395524,1345,1998-01-14,PRIJEM,VKLAD,22824,55193,NULL,NULL,NULL
395525,1345,1998-02-14,PRIJEM,VKLAD,22824,51463,NULL,NULL,NULL
395526,1345,1998-03-14,PRIJEM,VKLAD,22824,46192,NULL,NULL,NULL
395527,1345,1998-04-14,PRIJEM,VKLAD,22824,46711,NULL,NULL,NULL
395528,1345,1998-05-14,PRIJEM,VKLAD,22824,50528,NULL,NULL,NULL
395529,1345,1998-06-14,PRIJEM,VKLAD,34236,66367,NULL,NULL,NULL
395530,1345,1998-07-14,PRIJEM,VKLAD,22824,47470,NULL,NULL,NULL
395531,1345,1998-08-14,PRIJEM,VKLAD,22824,45676,NULL,NULL,NULL
395532,1345,1998-09-14,PRIJEM,VKLAD,22824,48674,NULL,NULL,NULL
395533,1345,1998-10-14,PRIJEM,VKLAD,22824,44178,NULL,NULL,NULL
395534,1345,1998-11-14,PRIJEM,VKLAD,22824,45668,NULL,NULL,NULL
395535,1345,1998-12-14,PRIJEM,VKLAD,34236,53768,NULL,NULL,NULL
395596,1345,1998-01-13,VYDAJ,"PREVOD NA UCET",3294,32369,SIPO,ST,37129354
395597,1345,1998-02-13,VYDAJ,"PREVOD NA UCET",3294,28639,SIPO,ST,37129354
395598,1345,1998-03-13,VYDAJ,"PREVOD NA UCET",3294,23368,SIPO,ST,37129354
395599,1345,1998-04-13,VYDAJ,"PREVOD NA UCET",3294,23887,SIPO,ST,37129354
395600,1345,1998-05-13,VYDAJ,"PREVOD NA UCET",3294,27704,SIPO,ST,37129354
395601,1345,1998-06-13,VYDAJ,"PREVOD NA UCET",3294,32131,SIPO,ST,37129354
395602,1345,1998-07-13,VYDAJ,"PREVOD NA UCET",3294,24646,SIPO,ST,37129354
395603,1345,1998-08-13,VYDAJ,"PREVOD NA UCET",3294,22852,SIPO,ST,37129354
395604,1345,1998-09-13,VYDAJ,"PREVOD NA UCET",3294,25850,SIPO,ST,37129354
395605,1345,1998-10-13,VYDAJ,"PREVOD NA UCET",3294,21354,SIPO,ST,37129354
395606,1345,1998-11-13,VYDAJ,"PREVOD NA UCET",3294,22844,SIPO,ST,37129354
395607,1345,1998-12-13,VYDAJ,"PREVOD NA UCET",3294,19532,SIPO,ST,37129354
395668,1345,1998-01-10,VYDAJ,"PREVOD NA UCET",848,51963," ",AB,89492493
395669,1345,1998-02-10,VYDAJ,"PREVOD NA UCET",848,31933," ",AB,89492493
395670,1345,1998-03-10,VYDAJ,"PREVOD NA UCET",848,26662," ",AB,89492493
395671,1345,1998-04-10,VYDAJ,"PREVOD NA UCET",848,27181," ",AB,89492493
395672,1345,1998-05-10,VYDAJ,"PREVOD NA UCET",848,30998," ",AB,89492493
395673,1345,1998-06-10,VYDAJ,"PREVOD NA UCET",848,35425," ",AB,89492493
395674,1345,1998-07-10,VYDAJ,"PREVOD NA UCET",848,27940," ",AB,89492493
395675,1345,1998-08-10,VYDAJ,"PREVOD NA UCET",848,26146," ",AB,89492493
395676,1345,1998-09-10,VYDAJ,"PREVOD NA UCET",848,29144," ",AB,89492493
395677,1345,1998-10-10,VYDAJ,"PREVOD NA UCET",848,24648," ",AB,89492493
395678,1345,1998-11-10,VYDAJ,"PREVOD NA UCET",848,26138," ",AB,89492493
395679,1345,1998-12-10,VYDAJ,"PREVOD NA UCET",848,22826," ",AB,89492493
395685,1345,1998-06-22,VYDAJ,VYBER,20640,45727,NULL,NULL,NULL
395691,1345,1998-01-12,VYDAJ,VYBER,14400,37563,NULL,NULL,NULL
395728,1345,1998-01-13,VYDAJ,"VYBER KARTOU",1900,35663,NULL,NULL,0
395729,1345,1998-01-29,VYDAJ,"VYBER KARTOU",800,32593,NULL,NULL,0
395730,1345,1998-01-22,VYDAJ,"VYBER KARTOU",2000,51293,NULL,NULL,0
395731,1345,1998-01-26,VYDAJ,"VYBER KARTOU",700,50593,NULL,NULL,0
395732,1345,1998-01-26,VYDAJ,"VYBER KARTOU",3100,33393,NULL,NULL,0
395733,1345,1998-01-14,VYDAJ,"VYBER KARTOU",1900,53293,NULL,NULL,0
395760,1345,1998-03-09,VYDAJ,"VYBER KARTOU",5800,27510,NULL,NULL,0
395761,1345,1998-08-18,VYDAJ,"VYBER KARTOU",2800,42876,NULL,NULL,0
395762,1345,1998-04-02,VYDAJ,"VYBER KARTOU",5000,28029,NULL,NULL,0
395824,1345,1998-01-31,VYDAJ,VYBER,15,32781,SLUZBY,NULL,NULL
395825,1345,1998-02-28,VYDAJ,VYBER,15,33310,SLUZBY,NULL,NULL
395826,1345,1998-03-31,VYDAJ,VYBER,15,33029,SLUZBY,NULL,NULL
395827,1345,1998-04-30,VYDAJ,VYBER,15,31846,SLUZBY,NULL,NULL
395828,1345,1998-05-31,VYDAJ,VYBER,15,36273,SLUZBY,NULL,NULL
395829,1345,1998-06-30,VYDAJ,VYBER,15,28788,SLUZBY,NULL,NULL
395830,1345,1998-07-31,VYDAJ,VYBER,15,26994,SLUZBY,NULL,NULL
395831,1345,1998-08-31,VYDAJ,VYBER,15,29992,SLUZBY,NULL,NULL
395832,1345,1998-09-30,VYDAJ,VYBER,15,25496,SLUZBY,NULL,NULL
395833,1345,1998-10-31,VYDAJ,VYBER,15,26986,SLUZBY,NULL,NULL
